Frame, TimeStamp, X, Y, Z, intensity
1 , 0.02 , 1.427618 , -0.501494 , 2.826203 , 0.000000
1 , 0.02 , 1.953849 , -0.532079 , 3.867963 , 0.000000
1 , 0.02 , 2.620616 , -0.508507 , 5.187937 , 0.000000
1 , 0.02 , 2.623751 , -0.304972 , 5.194143 , 0.000000
1 , 0.02 , 2.626882 , -0.101696 , 5.200341 , 0.000000
1 , 0.02 , 2.630016 , 0.101817 , 5.206547 , 0.000000
1 , 0.02 , 2.633162 , 0.306066 , 5.212775 , 0.000000
1 , 0.02 , 2.636328 , 0.511555 , 5.219040 , 0.000000
1 , 0.02 , 2.639520 , 0.718803 , 5.225359 , 0.000000
1 , 0.02 , 2.642747 , 0.928345 , 5.231749 , 0.000000
1 , 0.02 , 2.646018 , 1.140739 , 5.238225 , 0.000000
1 , 0.02 , 2.649342 , 1.356574 , 5.244806 , 0.000000
1 , 0.02 , 2.652730 , 1.576474 , 5.251511 , 0.000000
1 , 0.02 , 0.785880 , -0.463833 , 1.542376 , 0.000000
1 , 0.02 , 0.928246 , -0.472042 , 1.821786 , 0.000000
1 , 0.02 , 1.129608 , -0.483652 , 2.216980 , 0.000000
1 , 0.02 , 1.437162 , -0.501385 , 2.820590 , 0.000000
1 , 0.02 , 1.966753 , -0.531921 , 3.859970 , 0.000000
1 , 0.02 , 2.642768 , -0.509289 , 5.186726 , 0.000000
1 , 0.02 , 2.645936 , -0.305442 , 5.192940 , 0.000000
1 , 0.02 , 2.649097 , -0.101853 , 5.199147 , 0.000000
1 , 0.02 , 2.652263 , 0.101975 , 5.205360 , 0.000000
1 , 0.02 , 2.655441 , 0.306539 , 5.211596 , 0.000000
1 , 0.02 , 2.658638 , 0.512347 , 5.217870 , 0.000000
1 , 0.02 , 2.661862 , 0.719917 , 5.224198 , 0.000000
1 , 0.02 , 2.665122 , 0.929786 , 5.230596 , 0.000000
1 , 0.02 , 2.668426 , 1.142512 , 5.237081 , 0.000000
1 , 0.02 , 2.671783 , 1.358685 , 5.243670 , 0.000000
1 , 0.02 , 2.675205 , 1.578929 , 5.250384 , 0.000000
1 , 0.02 , 0.791164 , -0.463778 , 1.539438 , 0.000000
1 , 0.02 , 0.934467 , -0.471975 , 1.818276 , 0.000000
1 , 0.02 , 1.137143 , -0.483569 , 2.212640 , 0.000000
1 , 0.02 , 1.446681 , -0.501275 , 2.814937 , 0.000000
1 , 0.02 , 1.979619 , -0.531761 , 3.851922 , 0.000000
1 , 0.02 , 2.664992 , -0.510080 , 5.185512 , 0.000000
1 , 0.02 , 2.668189 , -0.305917 , 5.191734 , 0.000000
1 , 0.02 , 2.671383 , -0.102011 , 5.197948 , 0.000000
1 , 0.02 , 2.674580 , 0.102134 , 5.204170 , 0.000000
1 , 0.02 , 2.677789 , 0.307017 , 5.210414 , 0.000000
1 , 0.02 , 2.681019 , 0.513148 , 5.216697 , 0.000000
1 , 0.02 , 2.684275 , 0.721044 , 5.223033 , 0.000000
1 , 0.02 , 2.687567 , 0.931242 , 5.229439 , 0.000000
1 , 0.02 , 2.690904 , 1.144304 , 5.235933 , 0.000000
1 , 0.02 , 2.694295 , 1.360818 , 5.242532 , 0.000000
1 , 0.02 , 2.697751 , 1.581412 , 5.249255 , 0.000000
1 , 0.02 , 0.796436 , -0.463721 , 1.536481 , 0.000000
1 , 0.02 , 0.940674 , -0.471907 , 1.814743 , 0.000000
1 , 0.02 , 1.144660 , -0.483484 , 2.208272 , 0.000000
1 , 0.02 , 1.456175 , -0.501164 , 2.809246 , 0.000000
1 , 0.02 , 1.992448 , -0.531599 , 3.843821 , 0.000000
1 , 0.02 , 2.687282 , -0.510880 , 5.184293 , 0.000000
1 , 0.02 , 2.690512 , -0.306397 , 5.190523 , 0.000000
1 , 0.02 , 2.693737 , -0.102172 , 5.196746 , 0.000000
1 , 0.02 , 2.696966 , 0.102294 , 5.202976 , 0.000000
1 , 0.02 , 2.700208 , 0.307502 , 5.209229 , 0.000000
1 , 0.02 , 2.703469 , 0.513957 , 5.215520 , 0.000000
1 , 0.02 , 2.706758 , 0.722182 , 5.221865 , 0.000000
1 , 0.02 , 2.710082 , 0.932714 , 5.228280 , 0.000000
1 , 0.02 , 2.713453 , 1.146115 , 5.234782 , 0.000000
1 , 0.02 , 2.716879 , 1.362975 , 5.241390 , 0.000000
1 , 0.02 , 2.720369 , 1.583922 , 5.248122 , 0.000000
1 , 0.02 , 0.801696 , -0.463664 , 1.533503 , 0.000000
1 , 0.02 , 0.946865 , -0.471839 , 1.811185 , 0.000000
1 , 0.02 , 1.152158 , -0.483399 , 2.203873 , 0.000000
1 , 0.02 , 1.465643 , -0.501051 , 2.803516 , 0.000000
1 , 0.02 , 2.005237 , -0.531436 , 3.835664 , 0.000000
1 , 0.02 , 2.709644 , -0.511688 , 5.183070 , 0.000000
1 , 0.02 , 2.712906 , -0.306882 , 5.189309 , 0.000000
1 , 0.02 , 2.716163 , -0.102334 , 5.195540 , 0.000000
1 , 0.02 , 2.719424 , 0.102457 , 5.201779 , 0.000000
1 , 0.02 , 2.722698 , 0.307990 , 5.208040 , 0.000000
1 , 0.02 , 2.725991 , 0.514775 , 5.214339 , 0.000000
1 , 0.02 , 2.729312 , 0.723333 , 5.220693 , 0.000000
1 , 0.02 , 2.732671 , 0.934203 , 5.227117 , 0.000000
1 , 0.02 , 2.736075 , 1.147946 , 5.233628 , 0.000000
1 , 0.02 , 2.739534 , 1.365156 , 5.240245 , 0.000000
1 , 0.02 , 2.743059 , 1.586459 , 5.246986 , 0.000000
1 , 0.02 , 0.806944 , -0.463607 , 1.530505 , 0.000000
1 , 0.02 , 0.953042 , -0.471770 , 1.807604 , 0.000000
1 , 0.02 , 1.159637 , -0.483313 , 2.199446 , 0.000000
1 , 0.02 , 1.475085 , -0.500938 , 2.797749 , 0.000000
1 , 0.02 , 2.017987 , -0.531271 , 3.827453 , 0.000000
1 , 0.02 , 2.732076 , -0.512506 , 5.181843 , 0.000000
1 , 0.02 , 2.735370 , -0.307373 , 5.188090 , 0.000000
1 , 0.02 , 2.738660 , -0.102497 , 5.194330 , 0.000000
1 , 0.02 , 2.741953 , 0.102621 , 5.200577 , 0.000000
1 , 0.02 , 2.745259 , 0.308484 , 5.206847 , 0.000000
1 , 0.02 , 2.748585 , 0.515602 , 5.213155 , 0.000000
1 , 0.02 , 2.751940 , 0.724497 , 5.219518 , 0.000000
1 , 0.02 , 2.755331 , 0.935708 , 5.225950 , 0.000000
1 , 0.02 , 2.758769 , 1.149798 , 5.232471 , 0.000000
1 , 0.02 , 2.762263 , 1.367360 , 5.239097 , 0.000000
1 , 0.02 , 2.765822 , 1.589024 , 5.245848 , 0.000000
1 , 0.02 , 0.812180 , -0.463549 , 1.527488 , 0.000000
1 , 0.02 , 0.959204 , -0.471700 , 1.804000 , 0.000000
1 , 0.02 , 1.167097 , -0.483226 , 2.194990 , 0.000000
1 , 0.02 , 1.484502 , -0.500823 , 2.791943 , 0.000000
1 , 0.02 , 2.030698 , -0.531105 , 3.819188 , 0.000000
1 , 0.02 , 2.754581 , -0.513332 , 5.180612 , 0.000000
1 , 0.02 , 2.757907 , -0.307869 , 5.186868 , 0.000000
1 , 0.02 , 2.761229 , -0.102663 , 5.193117 , 0.000000
1 , 0.02 , 2.764556 , 0.102787 , 5.199372 , 0.000000
1 , 0.02 , 2.767894 , 0.308984 , 5.205651 , 0.000000
1 , 0.02 , 2.771253 , 0.516439 , 5.211967 , 0.000000
1 , 0.02 , 2.774640 , 0.725673 , 5.218338 , 0.000000
1 , 0.02 , 2.778065 , 0.937229 , 5.224781 , 0.000000
1 , 0.02 , 2.781538 , 1.151669 , 5.231310 , 0.000000
1 , 0.02 , 2.785065 , 1.369589 , 5.237946 , 0.000000
1 , 0.02 , 2.788660 , 1.591618 , 5.244706 , 0.000000
1 , 0.02 , 0.817403 , -0.463490 , 1.524450 , 0.000000
1 , 0.02 , 0.965351 , -0.471629 , 1.800371 , 0.000000
1 , 0.02 , 1.174538 , -0.483138 , 2.190504 , 0.000000
1 , 0.02 , 1.493893 , -0.500707 , 2.786099 , 0.000000
1 , 0.02 , 2.043370 , -0.530936 , 3.810870 , 0.000000
1 , 0.02 , 2.777158 , -0.514167 , 5.179377 , 0.000000
1 , 0.02 , 2.780517 , -0.308371 , 5.185642 , 0.000000
1 , 0.02 , 2.783872 , -0.102830 , 5.191899 , 0.000000
1 , 0.02 , 2.787231 , 0.102955 , 5.198163 , 0.000000
1 , 0.02 , 2.790602 , 0.309489 , 5.204451 , 0.000000
1 , 0.02 , 2.793994 , 0.517284 , 5.210776 , 0.000000
1 , 0.02 , 2.797415 , 0.726862 , 5.217156 , 0.000000
1 , 0.02 , 2.800873 , 0.938766 , 5.223607 , 0.000000
1 , 0.02 , 2.804380 , 1.153561 , 5.230146 , 0.000000
1 , 0.02 , 2.807942 , 1.371841 , 5.236791 , 0.000000
1 , 0.02 , 2.811573 , 1.594239 , 5.243561 , 0.000000
1 , 0.02 , 0.822614 , -0.463431 , 1.521393 , 0.000000
1 , 0.02 , 0.971482 , -0.471558 , 1.796719 , 0.000000
1 , 0.02 , 1.181960 , -0.483049 , 2.185989 , 0.000000
1 , 0.02 , 1.503258 , -0.500590 , 2.780217 , 0.000000
1 , 0.02 , 2.056003 , -0.530767 , 3.802498 , 0.000000
1 , 0.02 , 2.799809 , -0.515011 , 5.178137 , 0.000000
1 , 0.02 , 2.803201 , -0.308877 , 5.184411 , 0.000000
1 , 0.02 , 2.806589 , -0.103000 , 5.190677 , 0.000000
1 , 0.02 , 2.809981 , 0.103124 , 5.196950 , 0.000000
1 , 0.02 , 2.813385 , 0.310000 , 5.203247 , 0.000000
1 , 0.02 , 2.816811 , 0.518138 , 5.209581 , 0.000000
1 , 0.02 , 2.820265 , 0.728064 , 5.215970 , 0.000000
1 , 0.02 , 2.823757 , 0.940320 , 5.222430 , 0.000000
1 , 0.02 , 2.827298 , 1.155473 , 5.228979 , 0.000000
1 , 0.02 , 2.830896 , 1.374118 , 5.235633 , 0.000000
1 , 0.02 , 2.834562 , 1.596889 , 5.242413 , 0.000000
1 , 0.02 , 0.827813 , -0.463371 , 1.518316 , 0.000000
1 , 0.02 , 0.977599 , -0.471486 , 1.793043 , 0.000000
1 , 0.02 , 1.189362 , -0.482959 , 2.181444 , 0.000000
1 , 0.02 , 1.512596 , -0.500472 , 2.774297 , 0.000000
1 , 0.02 , 2.068595 , -0.530595 , 3.794072 , 0.000000
1 , 0.02 , 2.822534 , -0.515864 , 5.176894 , 0.000000
1 , 0.02 , 2.825960 , -0.309390 , 5.183176 , 0.000000
1 , 0.02 , 2.829381 , -0.103171 , 5.189451 , 0.000000
1 , 0.02 , 2.832806 , 0.103296 , 5.195733 , 0.000000
1 , 0.02 , 2.836244 , 0.310516 , 5.202038 , 0.000000
1 , 0.02 , 2.839702 , 0.519001 , 5.208382 , 0.000000
1 , 0.02 , 2.843191 , 0.729279 , 5.214780 , 0.000000
1 , 0.02 , 2.846718 , 0.941891 , 5.221250 , 0.000000
1 , 0.02 , 2.850293 , 1.157406 , 5.227808 , 0.000000
1 , 0.02 , 2.853927 , 1.376419 , 5.234472 , 0.000000
1 , 0.02 , 2.857628 , 1.599566 , 5.241261 , 0.000000
1 , 0.02 , 0.832999 , -0.463310 , 1.515219 , 0.000000
1 , 0.02 , 0.983700 , -0.471413 , 1.789344 , 0.000000
1 , 0.02 , 1.196745 , -0.482869 , 2.176871 , 0.000000
1 , 0.02 , 1.521908 , -0.500352 , 2.768340 , 0.000000
1 , 0.02 , 2.081147 , -0.530422 , 3.785593 , 0.000000
1 , 0.02 , 2.845336 , -0.516726 , 5.175645 , 0.000000
1 , 0.02 , 2.848794 , -0.309907 , 5.181937 , 0.000000
1 , 0.02 , 2.852249 , -0.103344 , 5.188221 , 0.000000
1 , 0.02 , 2.855707 , 0.103469 , 5.194512 , 0.000000
1 , 0.02 , 2.859179 , 0.311037 , 5.200827 , 0.000000
1 , 0.02 , 2.862672 , 0.519874 , 5.207180 , 0.000000
1 , 0.02 , 2.866194 , 0.730507 , 5.213587 , 0.000000
1 , 0.02 , 2.869756 , 0.943480 , 5.220066 , 0.000000
1 , 0.02 , 2.873367 , 1.159360 , 5.226633 , 0.000000
1 , 0.02 , 2.877035 , 1.378746 , 5.233307 , 0.000000
1 , 0.02 , 2.880773 , 1.602273 , 5.240107 , 0.000000
1 , 0.02 , 0.838173 , -0.463249 , 1.512103 , 0.000000
1 , 0.02 , 0.989786 , -0.471340 , 1.785621 , 0.000000
1 , 0.02 , 1.204109 , -0.482777 , 2.172269 , 0.000000
1 , 0.02 , 1.531193 , -0.500232 , 2.762345 , 0.000000
1 , 0.02 , 2.093659 , -0.530247 , 3.777061 , 0.000000
1 , 0.02 , 2.868213 , -0.517597 , 5.174393 , 0.000000
1 , 0.02 , 2.871706 , -0.310431 , 5.180694 , 0.000000
1 , 0.02 , 2.875194 , -0.103518 , 5.186986 , 0.000000
1 , 0.02 , 2.878686 , 0.103644 , 5.193287 , 0.000000
1 , 0.02 , 2.882191 , 0.311564 , 5.199611 , 0.000000
1 , 0.02 , 2.885718 , 0.520756 , 5.205973 , 0.000000
1 , 0.02 , 2.889275 , 0.731748 , 5.212390 , 0.000000
1 , 0.02 , 2.892871 , 0.945084 , 5.218878 , 0.000000
1 , 0.02 , 2.896517 , 1.161334 , 5.225455 , 0.000000
1 , 0.02 , 2.900222 , 1.381097 , 5.232139 , 0.000000
1 , 0.02 , 2.903997 , 1.605008 , 5.238949 , 0.000000
1 , 0.02 , 0.843334 , -0.463188 , 1.508967 , 0.000000
1 , 0.02 , 0.995856 , -0.471266 , 1.781875 , 0.000000
1 , 0.02 , 1.211452 , -0.482685 , 2.167638 , 0.000000
1 , 0.02 , 1.540451 , -0.500110 , 2.756313 , 0.000000
1 , 0.02 , 2.106130 , -0.530071 , 3.768477 , 0.000000
1 , 0.02 , 2.891168 , -0.518478 , 5.173136 , 0.000000
1 , 0.02 , 2.894695 , -0.310960 , 5.179446 , 0.000000
1 , 0.02 , 2.898216 , -0.103695 , 5.185748 , 0.000000
1 , 0.02 , 2.901743 , 0.103821 , 5.192058 , 0.000000
1 , 0.02 , 2.905283 , 0.312097 , 5.198391 , 0.000000
1 , 0.02 , 2.908844 , 0.521648 , 5.204762 , 0.000000
1 , 0.02 , 2.912435 , 0.733002 , 5.211189 , 0.000000
1 , 0.02 , 2.916066 , 0.946706 , 5.217687 , 0.000000
1 , 0.02 , 2.919748 , 1.163329 , 5.224274 , 0.000000
1 , 0.02 , 2.923489 , 1.383473 , 5.230968 , 0.000000
1 , 0.02 , 2.927300 , 1.607773 , 5.237787 , 0.000000
1 , 0.02 , 0.848481 , -0.463125 , 1.505811 , 0.000000
1 , 0.02 , 1.001911 , -0.471191 , 1.778105 , 0.000000
1 , 0.02 , 1.218776 , -0.482592 , 2.162979 , 0.000000
1 , 0.02 , 1.549683 , -0.499987 , 2.750244 , 0.000000
1 , 0.02 , 2.118562 , -0.529893 , 3.759841 , 0.000000
1 , 0.02 , 2.914202 , -0.519368 , 5.171875 , 0.000000
1 , 0.02 , 2.917763 , -0.311494 , 5.178194 , 0.000000
1 , 0.02 , 2.921319 , -0.103873 , 5.184505 , 0.000000
1 , 0.02 , 2.924879 , 0.104000 , 5.190825 , 0.000000
1 , 0.02 , 2.928453 , 0.312635 , 5.197167 , 0.000000
1 , 0.02 , 2.932049 , 0.522548 , 5.203548 , 0.000000
1 , 0.02 , 2.935676 , 0.734269 , 5.209984 , 0.000000
1 , 0.02 , 2.939342 , 0.948345 , 5.216492 , 0.000000
1 , 0.02 , 2.943059 , 1.165346 , 5.223088 , 0.000000
1 , 0.02 , 2.946837 , 1.385875 , 5.229792 , 0.000000
1 , 0.02 , 2.950686 , 1.610568 , 5.236623 , 0.000000
1 , 0.02 , 0.853617 , -0.463062 , 1.502637 , 0.000000
1 , 0.02 , 1.007951 , -0.471116 , 1.774313 , 0.000000
1 , 0.02 , 1.226080 , -0.482498 , 2.158290 , 0.000000
1 , 0.02 , 1.558888 , -0.499864 , 2.744138 , 0.000000
1 , 0.02 , 2.130951 , -0.529714 , 3.751151 , 0.000000
1 , 0.02 , 2.937315 , -0.520267 , 5.170609 , 0.000000
1 , 0.02 , 2.940910 , -0.312034 , 5.176938 , 0.000000
1 , 0.02 , 2.944501 , -0.104054 , 5.183259 , 0.000000
1 , 0.02 , 2.948096 , 0.104181 , 5.189587 , 0.000000
1 , 0.02 , 2.951705 , 0.313179 , 5.195939 , 0.000000
1 , 0.02 , 2.955335 , 0.523459 , 5.202330 , 0.000000
1 , 0.02 , 2.958997 , 0.735550 , 5.208776 , 0.000000
1 , 0.02 , 2.962699 , 0.950001 , 5.215293 , 0.000000
1 , 0.02 , 2.966452 , 1.167384 , 5.221900 , 0.000000
1 , 0.02 , 2.970267 , 1.388301 , 5.228613 , 0.000000
1 , 0.02 , 2.974153 , 1.613392 , 5.235455 , 0.000000
1 , 0.02 , 0.858739 , -0.462999 , 1.499443 , 0.000000
1 , 0.02 , 1.013974 , -0.471039 , 1.770498 , 0.000000
1 , 0.02 , 1.233364 , -0.482403 , 2.153574 , 0.000000
1 , 0.02 , 1.568064 , -0.499739 , 2.737995 , 0.000000
1 , 0.02 , 2.143300 , -0.529533 , 3.742411 , 0.000000
1 , 0.02 , 2.960508 , -0.521176 , 5.169338 , 0.000000
1 , 0.02 , 2.964138 , -0.312580 , 5.175676 , 0.000000
1 , 0.02 , 2.967763 , -0.104236 , 5.182007 , 0.000000
1 , 0.02 , 2.971393 , 0.104364 , 5.188345 , 0.000000
1 , 0.02 , 2.975036 , 0.313729 , 5.194706 , 0.000000
1 , 0.02 , 2.978703 , 0.524379 , 5.201107 , 0.000000
1 , 0.02 , 2.982400 , 0.736845 , 5.207562 , 0.000000
1 , 0.02 , 2.986138 , 0.951675 , 5.214090 , 0.000000
1 , 0.02 , 2.989927 , 1.169443 , 5.220707 , 0.000000
1 , 0.02 , 2.993778 , 1.390753 , 5.227431 , 0.000000
1 , 0.02 , 2.997702 , 1.616245 , 5.234282 , 0.000000
1 , 0.02 , 0.863849 , -0.462935 , 1.496229 , 0.000000
1 , 0.02 , 1.019982 , -0.470963 , 1.766659 , 0.000000
1 , 0.02 , 1.240627 , -0.482307 , 2.148829 , 0.000000
1 , 0.02 , 1.577214 , -0.499613 , 2.731815 , 0.000000
1 , 0.02 , 2.155606 , -0.529350 , 3.733618 , 0.000000
1 , 0.02 , 2.983783 , -0.522095 , 5.168063 , 0.000000
1 , 0.02 , 2.987448 , -0.313131 , 5.174411 , 0.000000
1 , 0.02 , 2.991108 , -0.104420 , 5.180751 , 0.000000
1 , 0.02 , 2.994773 , 0.104548 , 5.187099 , 0.000000
1 , 0.02 , 2.998452 , 0.314285 , 5.193470 , 0.000000
1 , 0.02 , 3.002152 , 0.525309 , 5.199880 , 0.000000
1 , 0.02 , 3.005886 , 0.738153 , 5.206346 , 0.000000
1 , 0.02 , 3.009660 , 0.953367 , 5.212883 , 0.000000
1 , 0.02 , 3.013486 , 1.171524 , 5.219511 , 0.000000
1 , 0.02 , 3.017375 , 1.393231 , 5.226245 , 0.000000
1 , 0.02 , 3.021336 , 1.619129 , 5.233107 , 0.000000
1 , 0.02 , 0.868945 , -0.462870 , 1.492996 , 0.000000
1 , 0.02 , 1.025973 , -0.470885 , 1.762798 , 0.000000
1 , 0.02 , 1.247870 , -0.482210 , 2.144056 , 0.000000
1 , 0.02 , 1.586337 , -0.499485 , 2.725599 , 0.000000
1 , 0.02 , 2.167871 , -0.529166 , 3.724774 , 0.000000
1 , 0.02 , 3.007140 , -0.523023 , 5.166783 , 0.000000
1 , 0.02 , 3.010840 , -0.313688 , 5.173141 , 0.000000
1 , 0.02 , 3.014536 , -0.104606 , 5.179491 , 0.000000
1 , 0.02 , 3.018236 , 0.104735 , 5.185848 , 0.000000
1 , 0.02 , 3.021950 , 0.314846 , 5.192229 , 0.000000
1 , 0.02 , 3.025687 , 0.526248 , 5.198649 , 0.000000
1 , 0.02 , 3.029456 , 0.739474 , 5.205125 , 0.000000
1 , 0.02 , 3.033266 , 0.955076 , 5.211673 , 0.000000
1 , 0.02 , 3.037129 , 1.173627 , 5.218310 , 0.000000
1 , 0.02 , 3.041055 , 1.395736 , 5.225056 , 0.000000
1 , 0.02 , 3.045056 , 1.622043 , 5.231928 , 0.000000
1 , 0.02 , 0.874028 , -0.462805 , 1.489744 , 0.000000
1 , 0.02 , 1.031948 , -0.470807 , 1.758913 , 0.000000
1 , 0.02 , 1.255093 , -0.482113 , 2.139254 , 0.000000
1 , 0.02 , 1.595431 , -0.499357 , 2.719346 , 0.000000
1 , 0.02 , 2.180094 , -0.528980 , 3.715879 , 0.000000
1 , 0.02 , 3.030581 , -0.523960 , 5.165499 , 0.000000
1 , 0.02 , 3.034315 , -0.314252 , 5.171866 , 0.000000
1 , 0.02 , 3.038047 , -0.104794 , 5.178226 , 0.000000
1 , 0.02 , 3.041783 , 0.104923 , 5.184593 , 0.000000
1 , 0.02 , 3.045532 , 0.315413 , 5.190984 , 0.000000
1 , 0.02 , 3.049305 , 0.527198 , 5.197414 , 0.000000
1 , 0.02 , 3.053111 , 0.740810 , 5.203900 , 0.000000
1 , 0.02 , 3.056957 , 0.956803 , 5.210458 , 0.000000
1 , 0.02 , 3.060858 , 1.175752 , 5.217106 , 0.000000
1 , 0.02 , 3.064822 , 1.398266 , 5.223862 , 0.000000
1 , 0.02 , 3.068860 , 1.624988 , 5.230746 , 0.000000
1 , 0.02 , 0.879098 , -0.462740 , 1.486473 , 0.000000
1 , 0.02 , 1.037908 , -0.470728 , 1.755006 , 0.000000
1 , 0.02 , 1.262295 , -0.482015 , 2.134425 , 0.000000
1 , 0.02 , 1.604497 , -0.499227 , 2.713057 , 0.000000
1 , 0.02 , 2.192275 , -0.528793 , 3.706933 , 0.000000
1 , 0.02 , 3.054105 , -0.524907 , 5.164209 , 0.000000
1 , 0.02 , 3.057876 , -0.314820 , 5.170587 , 0.000000
1 , 0.02 , 3.061644 , -0.104984 , 5.176956 , 0.000000
1 , 0.02 , 3.065415 , 0.105113 , 5.183333 , 0.000000
1 , 0.02 , 3.069201 , 0.315986 , 5.189734 , 0.000000
1 , 0.02 , 3.073009 , 0.528157 , 5.196175 , 0.000000
1 , 0.02 , 3.076851 , 0.742160 , 5.202671 , 0.000000
1 , 0.02 , 3.080736 , 0.958548 , 5.209239 , 0.000000
1 , 0.02 , 3.084673 , 1.177899 , 5.215898 , 0.000000
1 , 0.02 , 3.088675 , 1.400823 , 5.222665 , 0.000000
1 , 0.02 , 3.092753 , 1.627963 , 5.229559 , 0.000000
1 , 0.02 , 0.884155 , -0.462673 , 1.483183 , 0.000000
1 , 0.02 , 1.043851 , -0.470648 , 1.751076 , 0.000000
1 , 0.02 , 1.269477 , -0.481915 , 2.129567 , 0.000000
1 , 0.02 , 1.613536 , -0.499097 , 2.706732 , 0.000000
1 , 0.02 , 2.204413 , -0.528604 , 3.697936 , 0.000000
1 , 0.02 , 3.077715 , -0.525865 , 5.162915 , 0.000000
1 , 0.02 , 3.081523 , -0.315395 , 5.169302 , 0.000000
1 , 0.02 , 3.085326 , -0.105176 , 5.175682 , 0.000000
1 , 0.02 , 3.089134 , 0.105306 , 5.182069 , 0.000000
1 , 0.02 , 3.092955 , 0.316566 , 5.188480 , 0.000000
1 , 0.02 , 3.096801 , 0.529126 , 5.194931 , 0.000000
1 , 0.02 , 3.100679 , 0.743523 , 5.201437 , 0.000000
1 , 0.02 , 3.104601 , 0.960311 , 5.208016 , 0.000000
1 , 0.02 , 3.108577 , 1.180069 , 5.214686 , 0.000000
1 , 0.02 , 3.112617 , 1.403406 , 5.221463 , 0.000000
1 , 0.02 , 3.116734 , 1.630970 , 5.228369 , 0.000000
1 , 0.02 , 0.889198 , -0.462606 , 1.479874 , 0.000000
1 , 0.02 , 1.049778 , -0.470568 , 1.747124 , 0.000000
1 , 0.02 , 1.276637 , -0.481815 , 2.124681 , 0.000000
1 , 0.02 , 1.622546 , -0.498965 , 2.700370 , 0.000000
1 , 0.02 , 2.216509 , -0.528414 , 3.688890 , 0.000000
1 , 0.02 , 3.101411 , -0.526832 , 5.161616 , 0.000000
1 , 0.02 , 3.105256 , -0.315976 , 5.168013 , 0.000000
1 , 0.02 , 3.109095 , -0.105370 , 5.174403 , 0.000000
1 , 0.02 , 3.112939 , 0.105500 , 5.180800 , 0.000000
1 , 0.02 , 3.116798 , 0.317150 , 5.187222 , 0.000000
1 , 0.02 , 3.120680 , 0.530105 , 5.193683 , 0.000000
1 , 0.02 , 3.124596 , 0.744901 , 5.200200 , 0.000000
1 , 0.02 , 3.128554 , 0.962093 , 5.206789 , 0.000000
1 , 0.02 , 3.132568 , 1.182261 , 5.213470 , 0.000000
1 , 0.02 , 3.136647 , 1.406017 , 5.220258 , 0.000000
1 , 0.02 , 3.140804 , 1.634007 , 5.227176 , 0.000000
1 , 0.02 , 0.894228 , -0.462539 , 1.476546 , 0.000000
1 , 0.02 , 1.055688 , -0.470487 , 1.743148 , 0.000000
1 , 0.02 , 1.283778 , -0.481714 , 2.119769 , 0.000000
1 , 0.02 , 1.631528 , -0.498833 , 2.693973 , 0.000000
1 , 0.02 , 2.228562 , -0.528221 , 3.679793 , 0.000000
1 , 0.02 , 3.125196 , -0.527809 , 5.160311 , 0.000000
1 , 0.02 , 3.129077 , -0.316563 , 5.166719 , 0.000000
1 , 0.02 , 3.132952 , -0.105566 , 5.173119 , 0.000000
1 , 0.02 , 3.136833 , 0.105697 , 5.179527 , 0.000000
1 , 0.02 , 3.140728 , 0.317741 , 5.185959 , 0.000000
1 , 0.02 , 3.144648 , 0.531094 , 5.192430 , 0.000000
1 , 0.02 , 3.148601 , 0.746292 , 5.198958 , 0.000000
1 , 0.02 , 3.152597 , 0.963892 , 5.205558 , 0.000000
1 , 0.02 , 3.156651 , 1.184476 , 5.212249 , 0.000000
1 , 0.02 , 3.160769 , 1.408654 , 5.219049 , 0.000000
1 , 0.02 , 3.164965 , 1.637076 , 5.225978 , 0.000000
1 , 0.02 , 0.899244 , -0.462471 , 1.473199 , 0.000000
1 , 0.02 , 1.061582 , -0.470405 , 1.739151 , 0.000000
1 , 0.02 , 1.290896 , -0.481613 , 2.114828 , 0.000000
1 , 0.02 , 1.640481 , -0.498699 , 2.687541 , 0.000000
1 , 0.02 , 2.240571 , -0.528028 , 3.670646 , 0.000000
1 , 0.02 , 3.149068 , -0.528796 , 5.159002 , 0.000000
1 , 0.02 , 3.152985 , -0.317156 , 5.165420 , 0.000000
1 , 0.02 , 3.156899 , -0.105764 , 5.171831 , 0.000000
1 , 0.02 , 3.160817 , 0.105895 , 5.178249 , 0.000000
1 , 0.02 , 3.164749 , 0.318339 , 5.184691 , 0.000000
1 , 0.02 , 3.168706 , 0.532094 , 5.191174 , 0.000000
1 , 0.02 , 3.172697 , 0.747699 , 5.197711 , 0.000000
1 , 0.02 , 3.176732 , 0.965711 , 5.204323 , 0.000000
1 , 0.02 , 3.180822 , 1.186714 , 5.211025 , 0.000000
1 , 0.02 , 3.184981 , 1.411319 , 5.217836 , 0.000000
1 , 0.02 , 3.189217 , 1.640177 , 5.224776 , 0.000000
1 , 0.02 , 0.904247 , -0.462402 , 1.469832 , 0.000000
1 , 0.02 , 1.067459 , -0.470323 , 1.735130 , 0.000000
1 , 0.02 , 1.297995 , -0.481510 , 2.109860 , 0.000000
1 , 0.02 , 1.649406 , -0.498564 , 2.681072 , 0.000000
1 , 0.02 , 2.252539 , -0.527833 , 3.661448 , 0.000000
1 , 0.02 , 3.173030 , -0.529793 , 5.157688 , 0.000000
1 , 0.02 , 3.176985 , -0.317754 , 5.164116 , 0.000000
