Frame, TimeStamp, X, Y, Z, intensity
1 , 0.02 , 3.257862 , 0.061756 , 1.237545 , 0.000000
1 , 0.02 , 3.257457 , 0.184468 , 1.237391 , 0.000000
1 , 0.02 , 3.257050 , 0.307597 , 1.237236 , 0.000000
1 , 0.02 , 3.256641 , 0.431443 , 1.237082 , 0.000000
1 , 0.02 , 3.256228 , 0.556317 , 1.236924 , 0.000000
1 , 0.02 , 3.255811 , 0.682538 , 1.236767 , 0.000000
1 , 0.02 , 3.255389 , 0.810439 , 1.236606 , 0.000000
1 , 0.02 , 3.254960 , 0.940370 , 1.236442 , 0.000000
1 , 0.02 , 1.568392 , -0.441556 , 0.589520 , 0.000000
1 , 0.02 , 1.832264 , -0.445432 , 0.688703 , 0.000000
1 , 0.02 , 2.197590 , -0.450797 , 0.826020 , 0.000000
1 , 0.02 , 2.738521 , -0.458742 , 1.029342 , 0.000000
1 , 0.02 , 3.258812 , -0.423764 , 1.224907 , 0.000000
1 , 0.02 , 3.258410 , -0.301772 , 1.224755 , 0.000000
1 , 0.02 , 3.258009 , -0.180558 , 1.224605 , 0.000000
1 , 0.02 , 3.257611 , -0.059821 , 1.224455 , 0.000000
1 , 0.02 , 3.257210 , 0.061663 , 1.224304 , 0.000000
1 , 0.02 , 3.256805 , 0.184191 , 1.224152 , 0.000000
1 , 0.02 , 3.256399 , 0.307134 , 1.223999 , 0.000000
1 , 0.02 , 3.255991 , 0.430794 , 1.223846 , 0.000000
1 , 0.02 , 3.255579 , 0.555480 , 1.223692 , 0.000000
1 , 0.02 , 3.255163 , 0.681511 , 1.223536 , 0.000000
1 , 0.02 , 3.254741 , 0.809219 , 1.223377 , 0.000000
1 , 0.02 , 3.254313 , 0.938955 , 1.223215 , 0.000000
1 , 0.02 , 1.569928 , -0.441409 , 0.583851 , 0.000000
1 , 0.02 , 1.833956 , -0.445259 , 0.682042 , 0.000000
1 , 0.02 , 2.199449 , -0.450588 , 0.817968 , 0.000000
1 , 0.02 , 2.740524 , -0.458476 , 1.019192 , 0.000000
1 , 0.02 , 3.258159 , -0.423121 , 1.211699 , 0.000000
1 , 0.02 , 3.257757 , -0.301314 , 1.211549 , 0.000000
1 , 0.02 , 3.257358 , -0.180284 , 1.211401 , 0.000000
1 , 0.02 , 3.256959 , -0.059730 , 1.211253 , 0.000000
1 , 0.02 , 3.256559 , 0.061572 , 1.211104 , 0.000000
1 , 0.02 , 3.256155 , 0.183917 , 1.210954 , 0.000000
1 , 0.02 , 3.255750 , 0.306676 , 1.210803 , 0.000000
1 , 0.02 , 3.255342 , 0.430152 , 1.210651 , 0.000000
1 , 0.02 , 3.254931 , 0.554652 , 1.210499 , 0.000000
1 , 0.02 , 3.254516 , 0.680495 , 1.210344 , 0.000000
1 , 0.02 , 3.254095 , 0.808013 , 1.210187 , 0.000000
1 , 0.02 , 3.253667 , 0.937555 , 1.210028 , 0.000000
1 , 0.02 , 1.571442 , -0.441263 , 0.578178 , 0.000000
1 , 0.02 , 1.835622 , -0.445086 , 0.675378 , 0.000000
1 , 0.02 , 2.201277 , -0.450378 , 0.809912 , 0.000000
1 , 0.02 , 2.742489 , -0.458210 , 1.009039 , 0.000000
1 , 0.02 , 3.257508 , -0.422485 , 1.198530 , 0.000000
1 , 0.02 , 3.257107 , -0.300861 , 1.198382 , 0.000000
1 , 0.02 , 3.256708 , -0.180013 , 1.198235 , 0.000000
1 , 0.02 , 3.256310 , -0.059639 , 1.198089 , 0.000000
1 , 0.02 , 3.255911 , 0.061482 , 1.197942 , 0.000000
1 , 0.02 , 3.255507 , 0.183646 , 1.197793 , 0.000000
1 , 0.02 , 3.255103 , 0.306224 , 1.197645 , 0.000000
1 , 0.02 , 3.254696 , 0.429517 , 1.197495 , 0.000000
1 , 0.02 , 3.254285 , 0.553833 , 1.197344 , 0.000000
1 , 0.02 , 3.253871 , 0.679490 , 1.197191 , 0.000000
1 , 0.02 , 3.253450 , 0.806820 , 1.197037 , 0.000000
1 , 0.02 , 3.253023 , 0.936171 , 1.196880 , 0.000000
1 , 0.02 , 1.572935 , -0.441116 , 0.572502 , 0.000000
1 , 0.02 , 1.837264 , -0.444913 , 0.668709 , 0.000000
1 , 0.02 , 2.203075 , -0.450168 , 0.801854 , 0.000000
1 , 0.02 , 2.744414 , -0.457944 , 0.998885 , 0.000000
1 , 0.02 , 3.256859 , -0.421856 , 1.185400 , 0.000000
1 , 0.02 , 3.256458 , -0.300413 , 1.185254 , 0.000000
1 , 0.02 , 3.256060 , -0.179744 , 1.185108 , 0.000000
1 , 0.02 , 3.255663 , -0.059550 , 1.184964 , 0.000000
1 , 0.02 , 3.255264 , 0.061393 , 1.184819 , 0.000000
1 , 0.02 , 3.254861 , 0.183378 , 1.184672 , 0.000000
1 , 0.02 , 3.254457 , 0.305776 , 1.184525 , 0.000000
1 , 0.02 , 3.254051 , 0.428889 , 1.184378 , 0.000000
1 , 0.02 , 3.253642 , 0.553024 , 1.184229 , 0.000000
1 , 0.02 , 3.253227 , 0.678497 , 1.184078 , 0.000000
1 , 0.02 , 3.252808 , 0.805640 , 1.183925 , 0.000000
1 , 0.02 , 3.252382 , 0.934802 , 1.183770 , 0.000000
1 , 0.02 , 1.574407 , -0.440968 , 0.566822 , 0.000000
1 , 0.02 , 1.838880 , -0.444739 , 0.662037 , 0.000000
1 , 0.02 , 2.204842 , -0.449957 , 0.793793 , 0.000000
1 , 0.02 , 2.746301 , -0.457677 , 0.988729 , 0.000000
1 , 0.02 , 3.256212 , -0.421234 , 1.172309 , 0.000000
1 , 0.02 , 3.255811 , -0.299970 , 1.172165 , 0.000000
1 , 0.02 , 3.255414 , -0.179479 , 1.172022 , 0.000000
1 , 0.02 , 3.255018 , -0.059461 , 1.171878 , 0.000000
1 , 0.02 , 3.254619 , 0.061304 , 1.171735 , 0.000000
1 , 0.02 , 3.254217 , 0.183112 , 1.171591 , 0.000000
1 , 0.02 , 3.253814 , 0.305334 , 1.171445 , 0.000000
1 , 0.02 , 3.253408 , 0.428269 , 1.171300 , 0.000000
1 , 0.02 , 3.253000 , 0.552223 , 1.171152 , 0.000000
1 , 0.02 , 3.252586 , 0.677515 , 1.171004 , 0.000000
1 , 0.02 , 3.252167 , 0.804474 , 1.170852 , 0.000000
1 , 0.02 , 3.251742 , 0.933449 , 1.170699 , 0.000000
1 , 0.02 , 1.575858 , -0.440821 , 0.561138 , 0.000000
1 , 0.02 , 1.840471 , -0.444566 , 0.655362 , 0.000000
1 , 0.02 , 2.206579 , -0.449747 , 0.785727 , 0.000000
1 , 0.02 , 2.748148 , -0.457411 , 0.978572 , 0.000000
1 , 0.02 , 3.255566 , -0.420619 , 1.159254 , 0.000000
1 , 0.02 , 3.255167 , -0.299532 , 1.159112 , 0.000000
1 , 0.02 , 3.254770 , -0.179217 , 1.158971 , 0.000000
1 , 0.02 , 3.254374 , -0.059374 , 1.158830 , 0.000000
1 , 0.02 , 3.253976 , 0.061217 , 1.158689 , 0.000000
1 , 0.02 , 3.253575 , 0.182850 , 1.158546 , 0.000000
1 , 0.02 , 3.253173 , 0.304896 , 1.158402 , 0.000000
1 , 0.02 , 3.252768 , 0.427655 , 1.158258 , 0.000000
1 , 0.02 , 3.252359 , 0.551431 , 1.158113 , 0.000000
1 , 0.02 , 3.251947 , 0.676543 , 1.157966 , 0.000000
1 , 0.02 , 3.251528 , 0.803321 , 1.157817 , 0.000000
1 , 0.02 , 3.251104 , 0.932111 , 1.157666 , 0.000000
1 , 0.02 , 1.577288 , -0.440673 , 0.555450 , 0.000000
1 , 0.02 , 1.842038 , -0.444392 , 0.648684 , 0.000000
1 , 0.02 , 2.208286 , -0.449536 , 0.777660 , 0.000000
1 , 0.02 , 2.749958 , -0.457144 , 0.968413 , 0.000000
1 , 0.02 , 3.254922 , -0.420012 , 1.146239 , 0.000000
1 , 0.02 , 3.254524 , -0.299099 , 1.146098 , 0.000000
1 , 0.02 , 3.254127 , -0.178957 , 1.145959 , 0.000000
1 , 0.02 , 3.253733 , -0.059288 , 1.145820 , 0.000000
1 , 0.02 , 3.253335 , 0.061131 , 1.145680 , 0.000000
1 , 0.02 , 3.252935 , 0.182591 , 1.145539 , 0.000000
1 , 0.02 , 3.252533 , 0.304464 , 1.145398 , 0.000000
1 , 0.02 , 3.252129 , 0.427048 , 1.145255 , 0.000000
1 , 0.02 , 3.251721 , 0.550649 , 1.145112 , 0.000000
1 , 0.02 , 3.251309 , 0.675583 , 1.144967 , 0.000000
1 , 0.02 , 3.250891 , 0.802180 , 1.144820 , 0.000000
1 , 0.02 , 3.250467 , 0.930787 , 1.144670 , 0.000000
1 , 0.02 , 1.578696 , -0.440526 , 0.549760 , 0.000000
1 , 0.02 , 1.843579 , -0.444218 , 0.642002 , 0.000000
1 , 0.02 , 2.209962 , -0.449325 , 0.769590 , 0.000000
1 , 0.02 , 2.751729 , -0.456876 , 0.958254 , 0.000000
1 , 0.02 , 3.254281 , -0.419410 , 1.133261 , 0.000000
1 , 0.02 , 3.253883 , -0.298670 , 1.133122 , 0.000000
1 , 0.02 , 3.253487 , -0.178701 , 1.132984 , 0.000000
1 , 0.02 , 3.253093 , -0.059202 , 1.132847 , 0.000000
1 , 0.02 , 3.252696 , 0.061045 , 1.132709 , 0.000000
1 , 0.02 , 3.252296 , 0.182335 , 1.132569 , 0.000000
1 , 0.02 , 3.251895 , 0.304036 , 1.132430 , 0.000000
1 , 0.02 , 3.251492 , 0.426448 , 1.132289 , 0.000000
1 , 0.02 , 3.251084 , 0.549875 , 1.132148 , 0.000000
1 , 0.02 , 3.250673 , 0.674634 , 1.132005 , 0.000000
1 , 0.02 , 3.250256 , 0.801053 , 1.131859 , 0.000000
1 , 0.02 , 3.249833 , 0.929479 , 1.131712 , 0.000000
1 , 0.02 , 1.580083 , -0.440378 , 0.544066 , 0.000000
1 , 0.02 , 1.845095 , -0.444044 , 0.635317 , 0.000000
1 , 0.02 , 2.211607 , -0.449114 , 0.761517 , 0.000000
1 , 0.02 , 2.753461 , -0.456609 , 0.948092 , 0.000000
1 , 0.02 , 3.253641 , -0.418816 , 1.120318 , 0.000000
1 , 0.02 , 3.253243 , -0.298247 , 1.120181 , 0.000000
1 , 0.02 , 3.252848 , -0.178447 , 1.120045 , 0.000000
1 , 0.02 , 3.252455 , -0.059118 , 1.119910 , 0.000000
1 , 0.02 , 3.252059 , 0.060961 , 1.119774 , 0.000000
1 , 0.02 , 3.251660 , 0.182082 , 1.119636 , 0.000000
1 , 0.02 , 3.251259 , 0.303613 , 1.119498 , 0.000000
1 , 0.02 , 3.250856 , 0.425855 , 1.119360 , 0.000000
1 , 0.02 , 3.250450 , 0.549110 , 1.119220 , 0.000000
1 , 0.02 , 3.250039 , 0.673695 , 1.119078 , 0.000000
1 , 0.02 , 3.249623 , 0.799938 , 1.118934 , 0.000000
1 , 0.02 , 3.249200 , 0.928186 , 1.118789 , 0.000000
1 , 0.02 , 1.581450 , -0.440230 , 0.538369 , 0.000000
1 , 0.02 , 1.846586 , -0.443869 , 0.628629 , 0.000000
1 , 0.02 , 2.213223 , -0.448902 , 0.753442 , 0.000000
1 , 0.02 , 2.755154 , -0.456342 , 0.937931 , 0.000000
1 , 0.02 , 3.253003 , -0.418229 , 1.107412 , 0.000000
1 , 0.02 , 3.252606 , -0.297829 , 1.107277 , 0.000000
1 , 0.02 , 3.252212 , -0.178197 , 1.107143 , 0.000000
1 , 0.02 , 3.251819 , -0.059035 , 1.107009 , 0.000000
1 , 0.02 , 3.251423 , 0.060877 , 1.106875 , 0.000000
1 , 0.02 , 3.251025 , 0.181831 , 1.106740 , 0.000000
1 , 0.02 , 3.250625 , 0.303195 , 1.106603 , 0.000000
1 , 0.02 , 3.250222 , 0.425268 , 1.106466 , 0.000000
1 , 0.02 , 3.249817 , 0.548354 , 1.106328 , 0.000000
1 , 0.02 , 3.249407 , 0.672767 , 1.106188 , 0.000000
1 , 0.02 , 3.248991 , 0.798837 , 1.106047 , 0.000000
1 , 0.02 , 3.248569 , 0.926908 , 1.105903 , 0.000000
1 , 0.02 , 1.582795 , -0.440081 , 0.532669 , 0.000000
1 , 0.02 , 1.848053 , -0.443695 , 0.621939 , 0.000000
1 , 0.02 , 2.214807 , -0.448691 , 0.745365 , 0.000000
1 , 0.02 , 2.756809 , -0.456074 , 0.927769 , 0.000000
1 , 0.02 , 3.252366 , -0.417648 , 1.094543 , 0.000000
1 , 0.02 , 3.251970 , -0.297415 , 1.094409 , 0.000000
1 , 0.02 , 3.251576 , -0.177949 , 1.094277 , 0.000000
1 , 0.02 , 3.251184 , -0.058952 , 1.094145 , 0.000000
1 , 0.02 , 3.250790 , 0.060795 , 1.094012 , 0.000000
1 , 0.02 , 3.250391 , 0.181584 , 1.093878 , 0.000000
1 , 0.02 , 3.249992 , 0.302782 , 1.093743 , 0.000000
1 , 0.02 , 3.249590 , 0.424689 , 1.093608 , 0.000000
1 , 0.02 , 3.249185 , 0.547606 , 1.093472 , 0.000000
1 , 0.02 , 3.248776 , 0.671850 , 1.093334 , 0.000000
1 , 0.02 , 3.248361 , 0.797747 , 1.093194 , 0.000000
1 , 0.02 , 3.247939 , 0.925644 , 1.093052 , 0.000000
1 , 0.02 , 1.584118 , -0.439933 , 0.526966 , 0.000000
1 , 0.02 , 1.849494 , -0.443520 , 0.615245 , 0.000000
1 , 0.02 , 2.216362 , -0.448479 , 0.737286 , 0.000000
1 , 0.02 , 2.758426 , -0.455806 , 0.917606 , 0.000000
1 , 0.02 , 3.251732 , -0.417074 , 1.081708 , 0.000000
1 , 0.02 , 3.251336 , -0.297006 , 1.081576 , 0.000000
1 , 0.02 , 3.250943 , -0.177704 , 1.081445 , 0.000000
1 , 0.02 , 3.250552 , -0.058870 , 1.081315 , 0.000000
1 , 0.02 , 3.250158 , 0.060713 , 1.081184 , 0.000000
1 , 0.02 , 3.249760 , 0.181339 , 1.081051 , 0.000000
1 , 0.02 , 3.249361 , 0.302374 , 1.080919 , 0.000000
1 , 0.02 , 3.248960 , 0.424116 , 1.080786 , 0.000000
1 , 0.02 , 3.248556 , 0.546867 , 1.080651 , 0.000000
1 , 0.02 , 3.248147 , 0.670943 , 1.080515 , 0.000000
1 , 0.02 , 3.247733 , 0.796671 , 1.080376 , 0.000000
1 , 0.02 , 3.247312 , 0.924395 , 1.080237 , 0.000000
1 , 0.02 , 1.585422 , -0.439784 , 0.521260 , 0.000000
1 , 0.02 , 1.850911 , -0.443345 , 0.608548 , 0.000000
1 , 0.02 , 2.217886 , -0.448267 , 0.729204 , 0.000000
1 , 0.02 , 2.760003 , -0.455538 , 0.907443 , 0.000000
1 , 0.02 , 3.251099 , -0.416507 , 1.068907 , 0.000000
1 , 0.02 , 3.250704 , -0.296602 , 1.068776 , 0.000000
1 , 0.02 , 3.250312 , -0.177462 , 1.068648 , 0.000000
1 , 0.02 , 3.249921 , -0.058790 , 1.068520 , 0.000000
1 , 0.02 , 3.249527 , 0.060633 , 1.068390 , 0.000000
1 , 0.02 , 3.249130 , 0.181097 , 1.068260 , 0.000000
1 , 0.02 , 3.248732 , 0.301970 , 1.068128 , 0.000000
1 , 0.02 , 3.248332 , 0.423549 , 1.067997 , 0.000000
1 , 0.02 , 3.247928 , 0.546137 , 1.067865 , 0.000000
1 , 0.02 , 3.247519 , 0.670047 , 1.067730 , 0.000000
1 , 0.02 , 3.247106 , 0.795607 , 1.067594 , 0.000000
1 , 0.02 , 3.246686 , 0.923160 , 1.067456 , 0.000000
1 , 0.04 , 1.586703 , -0.439635 , 0.515551 , 0.000000
1 , 0.04 , 1.852302 , -0.443170 , 0.601849 , 0.000000
1 , 0.04 , 2.219379 , -0.448055 , 0.721120 , 0.000000
1 , 0.04 , 2.761543 , -0.455269 , 0.897280 , 0.000000
1 , 0.04 , 3.250468 , -0.415946 , 1.056142 , 0.000000
1 , 0.04 , 3.250073 , -0.296203 , 1.056013 , 0.000000
1 , 0.04 , 3.249682 , -0.177223 , 1.055886 , 0.000000
1 , 0.04 , 3.249291 , -0.058710 , 1.055759 , 0.000000
1 , 0.04 , 3.248899 , 0.060553 , 1.055631 , 0.000000
1 , 0.04 , 3.248502 , 0.180858 , 1.055502 , 0.000000
1 , 0.04 , 3.248105 , 0.301572 , 1.055373 , 0.000000
1 , 0.04 , 3.247705 , 0.422990 , 1.055244 , 0.000000
1 , 0.04 , 3.247302 , 0.545415 , 1.055113 , 0.000000
1 , 0.04 , 3.246894 , 0.669162 , 1.054980 , 0.000000
1 , 0.04 , 3.246481 , 0.794556 , 1.054845 , 0.000000
1 , 0.04 , 3.246061 , 0.921940 , 1.054709 , 0.000000
1 , 0.04 , 1.587964 , -0.439486 , 0.509840 , 0.000000
1 , 0.04 , 1.853668 , -0.442994 , 0.595148 , 0.000000
1 , 0.04 , 2.220842 , -0.447842 , 0.713035 , 0.000000
1 , 0.04 , 2.763045 , -0.455001 , 0.887117 , 0.000000
1 , 0.04 , 3.249839 , -0.415392 , 1.043409 , 0.000000
1 , 0.04 , 3.249445 , -0.295808 , 1.043283 , 0.000000
1 , 0.04 , 3.249053 , -0.176987 , 1.043157 , 0.000000
1 , 0.04 , 3.248664 , -0.058632 , 1.043032 , 0.000000
1 , 0.04 , 3.248271 , 0.060474 , 1.042906 , 0.000000
1 , 0.04 , 3.247876 , 0.180622 , 1.042779 , 0.000000
1 , 0.04 , 3.247479 , 0.301177 , 1.042652 , 0.000000
1 , 0.04 , 3.247080 , 0.422437 , 1.042524 , 0.000000
1 , 0.04 , 3.246677 , 0.544702 , 1.042395 , 0.000000
1 , 0.04 , 3.246270 , 0.668286 , 1.042264 , 0.000000
1 , 0.04 , 3.245857 , 0.793516 , 1.042131 , 0.000000
1 , 0.04 , 3.245439 , 0.920735 , 1.041997 , 0.000000
1 , 0.04 , 1.589203 , -0.439337 , 0.504125 , 0.000000
1 , 0.04 , 1.855010 , -0.442819 , 0.588444 , 0.000000
1 , 0.04 , 2.222276 , -0.447630 , 0.704947 , 0.000000
1 , 0.04 , 2.764508 , -0.454732 , 0.876954 , 0.000000
1 , 0.04 , 3.249211 , -0.414845 , 1.030710 , 0.000000
1 , 0.04 , 3.248818 , -0.295418 , 1.030586 , 0.000000
1 , 0.04 , 3.248427 , -0.176753 , 1.030461 , 0.000000
1 , 0.04 , 3.248038 , -0.058554 , 1.030338 , 0.000000
1 , 0.04 , 3.247646 , 0.060397 , 1.030214 , 0.000000
1 , 0.04 , 3.247251 , 0.180389 , 1.030088 , 0.000000
1 , 0.04 , 3.246855 , 0.300788 , 1.029963 , 0.000000
1 , 0.04 , 3.246456 , 0.421890 , 1.029837 , 0.000000
1 , 0.04 , 3.246054 , 0.543997 , 1.029709 , 0.000000
1 , 0.04 , 3.245647 , 0.667422 , 1.029580 , 0.000000
1 , 0.04 , 3.245236 , 0.792489 , 1.029449 , 0.000000
1 , 0.04 , 3.244817 , 0.919543 , 1.029316 , 0.000000
1 , 0.04 , 1.590421 , -0.439188 , 0.498408 , 0.000000
1 , 0.04 , 1.856327 , -0.442643 , 0.581737 , 0.000000
1 , 0.04 , 2.223679 , -0.447417 , 0.696859 , 0.000000
1 , 0.04 , 2.765933 , -0.454464 , 0.866791 , 0.000000
1 , 0.04 , 3.248585 , -0.414304 , 1.018045 , 0.000000
1 , 0.04 , 3.248192 , -0.295033 , 1.017921 , 0.000000
1 , 0.04 , 3.247802 , -0.176522 , 1.017799 , 0.000000
1 , 0.04 , 3.247413 , -0.058477 , 1.017678 , 0.000000
1 , 0.04 , 3.247022 , 0.060320 , 1.017555 , 0.000000
1 , 0.04 , 3.246628 , 0.180158 , 1.017431 , 0.000000
1 , 0.04 , 3.246232 , 0.300403 , 1.017307 , 0.000000
1 , 0.04 , 3.245834 , 0.421350 , 1.017183 , 0.000000
1 , 0.04 , 3.245432 , 0.543301 , 1.017057 , 0.000000
1 , 0.04 , 3.245027 , 0.666567 , 1.016930 , 0.000000
1 , 0.04 , 3.244616 , 0.791475 , 1.016801 , 0.000000
1 , 0.04 , 3.244198 , 0.918366 , 1.016670 , 0.000000
1 , 0.04 , 1.591618 , -0.439038 , 0.492688 , 0.000000
1 , 0.04 , 1.857618 , -0.442467 , 0.575029 , 0.000000
1 , 0.04 , 2.225051 , -0.447204 , 0.688768 , 0.000000
1 , 0.04 , 2.767319 , -0.454195 , 0.856628 , 0.000000
1 , 0.04 , 3.247960 , -0.413769 , 1.005412 , 0.000000
1 , 0.04 , 3.247568 , -0.294652 , 1.005290 , 0.000000
1 , 0.04 , 3.247179 , -0.176294 , 1.005170 , 0.000000
1 , 0.04 , 3.246791 , -0.058401 , 1.005049 , 0.000000
1 , 0.04 , 3.246400 , 0.060244 , 1.004928 , 0.000000
1 , 0.04 , 3.246006 , 0.179930 , 1.004807 , 0.000000
1 , 0.04 , 3.245611 , 0.300022 , 1.004685 , 0.000000
1 , 0.04 , 3.245214 , 0.420816 , 1.004562 , 0.000000
1 , 0.04 , 3.244813 , 0.542613 , 1.004437 , 0.000000
1 , 0.04 , 3.244407 , 0.665723 , 1.004312 , 0.000000
1 , 0.04 , 3.243997 , 0.790472 , 1.004185 , 0.000000
1 , 0.04 , 3.243580 , 0.917203 , 1.004055 , 0.000000
1 , 0.04 , 1.592794 , -0.438889 , 0.486966 , 0.000000
1 , 0.04 , 1.858885 , -0.442291 , 0.568318 , 0.000000
1 , 0.04 , 2.226394 , -0.446991 , 0.680677 , 0.000000
1 , 0.04 , 2.768667 , -0.453925 , 0.846467 , 0.000000
1 , 0.04 , 3.247337 , -0.413241 , 0.992811 , 0.000000
1 , 0.04 , 3.246946 , -0.294276 , 0.992691 , 0.000000
1 , 0.04 , 3.246557 , -0.176069 , 0.992572 , 0.000000
1 , 0.04 , 3.246170 , -0.058326 , 0.992454 , 0.000000
1 , 0.04 , 3.245780 , 0.060169 , 0.992335 , 0.000000
1 , 0.04 , 3.245386 , 0.179705 , 0.992214 , 0.000000
1 , 0.04 , 3.244992 , 0.299647 , 0.992094 , 0.000000
1 , 0.04 , 3.244595 , 0.420289 , 0.991973 , 0.000000
1 , 0.04 , 3.244194 , 0.541933 , 0.991850 , 0.000000
1 , 0.04 , 3.243790 , 0.664889 , 0.991727 , 0.000000
1 , 0.04 , 3.243380 , 0.789482 , 0.991600 , 0.000000
1 , 0.04 , 3.242963 , 0.916053 , 0.991474 , 0.000000
1 , 0.04 , 1.593949 , -0.438739 , 0.481242 , 0.000000
1 , 0.04 , 1.860127 , -0.442115 , 0.561605 , 0.000000
1 , 0.04 , 2.227706 , -0.446778 , 0.672584 , 0.000000
1 , 0.04 , 2.769978 , -0.453656 , 0.836306 , 0.000000
1 , 0.04 , 3.246716 , -0.412720 , 0.980242 , 0.000000
1 , 0.04 , 3.246325 , -0.293904 , 0.980124 , 0.000000
1 , 0.04 , 3.245937 , -0.175846 , 0.980007 , 0.000000
1 , 0.04 , 3.245550 , -0.058252 , 0.979890 , 0.000000
1 , 0.04 , 3.245161 , 0.060095 , 0.979772 , 0.000000
1 , 0.04 , 3.244768 , 0.179482 , 0.979654 , 0.000000
1 , 0.04 , 3.244374 , 0.299276 , 0.979535 , 0.000000
1 , 0.04 , 3.243977 , 0.419768 , 0.979415 , 0.000000
1 , 0.04 , 3.243578 , 0.541261 , 0.979294 , 0.000000
1 , 0.04 , 3.243174 , 0.664065 , 0.979173 , 0.000000
1 , 0.04 , 3.242764 , 0.788503 , 0.979048 , 0.000000
1 , 0.04 , 3.242348 , 0.914918 , 0.978923 , 0.000000
1 , 0.04 , 1.595083 , -0.438589 , 0.475515 , 0.000000
1 , 0.04 , 1.861344 , -0.441939 , 0.554891 , 0.000000
1 , 0.04 , 2.228988 , -0.446564 , 0.664490 , 0.000000
1 , 0.04 , 2.771250 , -0.453387 , 0.826146 , 0.000000
1 , 0.04 , 3.246096 , -0.412204 , 0.967703 , 0.000000
1 , 0.04 , 3.245706 , -0.293537 , 0.967587 , 0.000000
1 , 0.04 , 3.245318 , -0.175627 , 0.967472 , 0.000000
1 , 0.04 , 3.244932 , -0.058179 , 0.967356 , 0.000000
1 , 0.04 , 3.244543 , 0.060022 , 0.967241 , 0.000000
1 , 0.04 , 3.244151 , 0.179263 , 0.967124 , 0.000000
1 , 0.04 , 3.243757 , 0.298909 , 0.967006 , 0.000000
1 , 0.04 , 3.243361 , 0.419254 , 0.966888 , 0.000000
1 , 0.04 , 3.242962 , 0.540598 , 0.966770 , 0.000000
1 , 0.04 , 3.242559 , 0.663251 , 0.966649 , 0.000000
1 , 0.04 , 3.242150 , 0.787537 , 0.966526 , 0.000000
1 , 0.04 , 3.241735 , 0.913797 , 0.966403 , 0.000000
1 , 0.04 , 1.596195 , -0.438439 , 0.469786 , 0.000000
1 , 0.04 , 1.862536 , -0.441762 , 0.548174 , 0.000000
1 , 0.04 , 2.230240 , -0.446351 , 0.656395 , 0.000000
1 , 0.04 , 2.772485 , -0.453117 , 0.815987 , 0.000000
1 , 0.04 , 3.245478 , -0.411695 , 0.955196 , 0.000000
1 , 0.04 , 3.245088 , -0.293174 , 0.955081 , 0.000000
1 , 0.04 , 3.244701 , -0.175409 , 0.954968 , 0.000000
1 , 0.04 , 3.244315 , -0.058106 , 0.954854 , 0.000000
1 , 0.04 , 3.243927 , 0.059949 , 0.954740 , 0.000000
1 , 0.04 , 3.243536 , 0.179046 , 0.954625 , 0.000000
1 , 0.04 , 3.243142 , 0.298547 , 0.954509 , 0.000000
1 , 0.04 , 3.242747 , 0.418746 , 0.954393 , 0.000000
1 , 0.04 , 3.242349 , 0.539943 , 0.954276 , 0.000000
1 , 0.04 , 3.241946 , 0.662447 , 0.954157 , 0.000000
1 , 0.04 , 3.241538 , 0.786582 , 0.954036 , 0.000000
1 , 0.04 , 3.241123 , 0.912689 , 0.953914 , 0.000000
1 , 0.04 , 1.597287 , -0.438289 , 0.464055 , 0.000000
1 , 0.04 , 1.863703 , -0.441586 , 0.541456 , 0.000000
1 , 0.04 , 2.231462 , -0.446137 , 0.648300 , 0.000000
1 , 0.04 , 2.773681 , -0.452848 , 0.805829 , 0.000000
1 , 0.04 , 3.244862 , -0.411193 , 0.942720 , 0.000000
1 , 0.04 , 3.244472 , -0.292816 , 0.942606 , 0.000000
1 , 0.04 , 3.244086 , -0.175195 , 0.942494 , 0.000000
1 , 0.04 , 3.243700 , -0.058035 , 0.942382 , 0.000000
1 , 0.04 , 3.243313 , 0.059878 , 0.942270 , 0.000000
1 , 0.04 , 3.242922 , 0.178832 , 0.942156 , 0.000000
1 , 0.04 , 3.242529 , 0.298189 , 0.942042 , 0.000000
1 , 0.04 , 3.242134 , 0.418244 , 0.941927 , 0.000000
1 , 0.04 , 3.241736 , 0.539295 , 0.941812 , 0.000000
1 , 0.04 , 3.241334 , 0.661653 , 0.941695 , 0.000000
1 , 0.04 , 3.240926 , 0.785640 , 0.941576 , 0.000000
1 , 0.04 , 3.240512 , 0.911595 , 0.941456 , 0.000000
1 , 0.04 , 1.598357 , -0.438138 , 0.458322 , 0.000000
1 , 0.04 , 1.864846 , -0.441409 , 0.534736 , 0.000000
1 , 0.04 , 2.232653 , -0.445923 , 0.640203 , 0.000000
1 , 0.04 , 2.774839 , -0.452578 , 0.795673 , 0.000000
1 , 0.04 , 3.244246 , -0.410696 , 0.930274 , 0.000000
1 , 0.04 , 3.243858 , -0.292463 , 0.930162 , 0.000000
1 , 0.04 , 3.243472 , -0.174983 , 0.930051 , 0.000000
1 , 0.04 , 3.243087 , -0.057965 , 0.929941 , 0.000000
1 , 0.04 , 3.242700 , 0.059808 , 0.929830 , 0.000000
1 , 0.04 , 3.242309 , 0.178620 , 0.929718 , 0.000000
1 , 0.04 , 3.241917 , 0.297836 , 0.929605 , 0.000000
1 , 0.04 , 3.241523 , 0.417749 , 0.929493 , 0.000000
